"","SSC_NAME_2016","median_income_bin","gender"
"1","Dawes Point","P_2000_2999_Tot","P"
"2","Barangaroo","P_1500_1749_Tot","P"
"3","Birchgrove","P_1500_1749_Tot","P"
"4","Darling Point","P_1500_1749_Tot","P"
"5","Kurraba Point","P_1500_1749_Tot","P"
"6","Millers Point","P_1500_1749_Tot","P"
"7","Milsons Point","P_1500_1749_Tot","P"
"8","Point Piper","P_1500_1749_Tot","P"
"9","The Rocks (Sydney - NSW)","P_1500_1749_Tot","P"
"10","Alexandria","P_1250_1499_Tot","P"
"11","Balmain","P_1250_1499_Tot","P"
"12","Balmain East","P_1250_1499_Tot","P"
"13","Bellevue Hill","P_1250_1499_Tot","P"
"14","Bilgola Beach","P_1250_1499_Tot","P"
"15","Bronte","P_1250_1499_Tot","P"
"16","Cammeray","P_1250_1499_Tot","P"
"17","Castlecrag","P_1250_1499_Tot","P"
"18","Centennial Park (NSW)","P_1250_1499_Tot","P"
"19","Chiswick","P_1250_1499_Tot","P"
"20","Clovelly","P_1250_1499_Tot","P"
"21","Coogee (NSW)","P_1250_1499_Tot","P"
"22","Cottage Point","P_1250_1499_Tot","P"
"23","Cremorne (NSW)","P_1250_1499_Tot","P"
"24","Cremorne Point","P_1250_1499_Tot","P"
"25","Crows Nest (NSW)","P_1250_1499_Tot","P"
"26","Darlinghurst","P_1250_1499_Tot","P"
"27","Double Bay","P_1250_1499_Tot","P"
"28","Edgecliff","P_1250_1499_Tot","P"
"29","Elizabeth Bay","P_1250_1499_Tot","P"
"30","Erskineville","P_1250_1499_Tot","P"
"31","Fairlight","P_1250_1499_Tot","P"
"32","Kirribilli","P_1250_1499_Tot","P"
"33","Lake George","P_1250_1499_Tot","P"
"34","Lavender Bay","P_1250_1499_Tot","P"
"35","Linley Point","P_1250_1499_Tot","P"
"36","Longueville","P_1250_1499_Tot","P"
"37","Manly (NSW)","P_1250_1499_Tot","P"
"38","McMahons Point","P_1250_1499_Tot","P"
"39","Mosman","P_1250_1499_Tot","P"
"40","Naremburn","P_1250_1499_Tot","P"
"41","Neutral Bay","P_1250_1499_Tot","P"
"42","North Sydney","P_1250_1499_Tot","P"
"43","Northwood (NSW)","P_1250_1499_Tot","P"
"44","Paddington (NSW)","P_1250_1499_Tot","P"
"45","Potts Point","P_1250_1499_Tot","P"
"46","Queenscliff (NSW)","P_1250_1499_Tot","P"
"47","Rozelle","P_1250_1499_Tot","P"
"48","St Leonards (NSW)","P_1250_1499_Tot","P"
"49","Tamarama","P_1250_1499_Tot","P"
"50","Waverton","P_1250_1499_Tot","P"
"51","Wollstonecraft","P_1250_1499_Tot","P"
"52","Woollahra","P_1250_1499_Tot","P"
"53","Woolwich","P_1250_1499_Tot","P"
"54","Annandale (NSW)","P_1000_1249_Tot","P"
"55","Artarmon","P_1000_1249_Tot","P"
"56","Balgowlah","P_1000_1249_Tot","P"
"57","Balgowlah Heights","P_1000_1249_Tot","P"
"58","Bango","P_1000_1249_Tot","P"
"59","Barwang","P_1000_1249_Tot","P"
"60","Beaconsfield (NSW)","P_1000_1249_Tot","P"
"61","Beggan Beggan","P_1000_1249_Tot","P"
"62","Bondi","P_1000_1249_Tot","P"
"63","Bondi Beach","P_1000_1249_Tot","P"
"64","Bondi Junction","P_1000_1249_Tot","P"
"65","Breakfast Point","P_1000_1249_Tot","P"
"66","Bungendore","P_1000_1249_Tot","P"
"67","Burra (Queanbeyan-Palerang Regional - NSW)","P_1000_1249_Tot","P"
"68","Burraneer","P_1000_1249_Tot","P"
"69","Bywong","P_1000_1249_Tot","P"
"70","Cabarita (NSW)","P_1000_1249_Tot","P"
"71","Carwoola","P_1000_1249_Tot","P"
"72","Church Point","P_1000_1249_Tot","P"
"73","Clareville","P_1000_1249_Tot","P"
"74","Clontarf (NSW)","P_1000_1249_Tot","P"
"75","Colebee","P_1000_1249_Tot","P"
"76","Cronulla","P_1000_1249_Tot","P"
"77","Curl Curl","P_1000_1249_Tot","P"
"78","Currawang","P_1000_1249_Tot","P"
"79","Dover Heights","P_1000_1249_Tot","P"
"80","Drummoyne","P_1000_1249_Tot","P"
"81","Emerald Hill","P_1000_1249_Tot","P"
"82","Emu Swamp","P_1000_1249_Tot","P"
"83","Enmore (Inner West - NSW)","P_1000_1249_Tot","P"
"84","Forest Lodge","P_1000_1249_Tot","P"
"85","Freshwater (NSW)","P_1000_1249_Tot","P"
"86","Googong","P_1000_1249_Tot","P"
"87","Greenhills Beach","P_1000_1249_Tot","P"
"88","Greenleigh","P_1000_1249_Tot","P"
"89","Greenwich","P_1000_1249_Tot","P"
"90","Grogan","P_1000_1249_Tot","P"
"91","Gundaroo","P_1000_1249_Tot","P"
"92","Harefield","P_1000_1249_Tot","P"
"93","Henley","P_1000_1249_Tot","P"
"94","Huntleys Cove","P_1000_1249_Tot","P"
"95","Huntleys Point","P_1000_1249_Tot","P"
"96","Jeir","P_1000_1249_Tot","P"
"97","Jerrabomberra","P_1000_1249_Tot","P"
"98","Kangaroo Point (NSW)","P_1000_1249_Tot","P"
"99","Laffing Waters","P_1000_1249_Tot","P"
"100","Lane Cove","P_1000_1249_Tot","P"
"101","Lane Cove North","P_1000_1249_Tot","P"
"102","Lane Cove West","P_1000_1249_Tot","P"
"103","Leichhardt (NSW)","P_1000_1249_Tot","P"
"104","Lidster","P_1000_1249_Tot","P"
"105","Lilli Pilli (Sutherland Shire - NSW)","P_1000_1249_Tot","P"
"106","Lilyfield","P_1000_1249_Tot","P"
"107","Lovett Bay","P_1000_1249_Tot","P"
"108","Maitland Vale","P_1000_1249_Tot","P"
"109","Marchmont","P_1000_1249_Tot","P"
"110","Michelago","P_1000_1249_Tot","P"
"111","Middle Cove","P_1000_1249_Tot","P"
"112","Mindaribba","P_1000_1249_Tot","P"
"113","Mortlake (NSW)","P_1000_1249_Tot","P"
"114","Mount View","P_1000_1249_Tot","P"
"115","Murrumbateman","P_1000_1249_Tot","P"
"116","Nanima","P_1000_1249_Tot","P"
"117","Newcastle","P_1000_1249_Tot","P"
"118","Newtown (NSW)","P_1000_1249_Tot","P"
"119","North Bondi","P_1000_1249_Tot","P"
"120","Northbridge (NSW)","P_1000_1249_Tot","P"
"121","Oswald","P_1000_1249_Tot","P"
"122","Palm Beach (NSW)","P_1000_1249_Tot","P"
"123","Pemulwuy","P_1000_1249_Tot","P"
"124","Petersham","P_1000_1249_Tot","P"
"125","Pleasure Point","P_1000_1249_Tot","P"
"126","Port Hacking","P_1000_1249_Tot","P"
"127","Primrose Valley","P_1000_1249_Tot","P"
"128","Pymble","P_1000_1249_Tot","P"
"129","Pyrmont","P_1000_1249_Tot","P"
"130","Queens Park (NSW)","P_1000_1249_Tot","P"
"131","Randwick","P_1000_1249_Tot","P"
"132","Riverview (NSW)","P_1000_1249_Tot","P"
"133","Rose Bay (NSW)","P_1000_1249_Tot","P"
"134","Rose Valley (Kiama - NSW)","P_1000_1249_Tot","P"
"135","Roseville Chase","P_1000_1249_Tot","P"
"136","Royalla","P_1000_1249_Tot","P"
"137","Rushcutters Bay","P_1000_1249_Tot","P"
"138","Seaforth (NSW)","P_1000_1249_Tot","P"
"139","Sebastopol (NSW)","P_1000_1249_Tot","P"
"140","Spring Farm (NSW)","P_1000_1249_Tot","P"
"141","Springrange","P_1000_1249_Tot","P"
"142","St Peters (NSW)","P_1000_1249_Tot","P"
"143","Stanmore (NSW)","P_1000_1249_Tot","P"
"144","Surry Hills","P_1000_1249_Tot","P"
"145","The Ponds","P_1000_1249_Tot","P"
"146","The Ridgeway","P_1000_1249_Tot","P"
"147","Vaucluse","P_1000_1249_Tot","P"
"148","Wamboin","P_1000_1249_Tot","P"
"149","Warri","P_1000_1249_Tot","P"
"150","Watsons Bay","P_1000_1249_Tot","P"
"151","Waverley (NSW)","P_1000_1249_Tot","P"
"152","Wendoree Park","P_1000_1249_Tot","P"
"153","Wentworth Point","P_1000_1249_Tot","P"
"154","Whale Beach","P_1000_1249_Tot","P"
"155","Wildes Meadow","P_1000_1249_Tot","P"
"156","Willoughby (NSW)","P_1000_1249_Tot","P"
"157","Willoughby East","P_1000_1249_Tot","P"
"158","Wirlinga","P_1000_1249_Tot","P"
"159","Woolloomooloo","P_1000_1249_Tot","P"
"160","Yallaroi","P_1000_1249_Tot","P"
"161","Yass River","P_1000_1249_Tot","P"
"162","Abbotsford (NSW)","P_800_999_Tot","P"
"163","Aberfoyle","P_800_999_Tot","P"
"164","Acacia Gardens","P_800_999_Tot","P"
"165","Alfords Point","P_800_999_Tot","P"
"166","Alfredtown","P_800_999_Tot","P"
"167","Alison (Dungog - NSW)","P_800_999_Tot","P"
"168","Allandale (NSW)","P_800_999_Tot","P"
"169","Appin (NSW)","P_800_999_Tot","P"
"170","Austinmer","P_800_999_Tot","P"
"171","Avalon Beach","P_800_999_Tot","P"
"172","Avonside","P_800_999_Tot","P"
"173","Bangor (NSW)","P_800_999_Tot","P"
"174","Bannister (NSW)","P_800_999_Tot","P"
"175","Bar Beach","P_800_999_Tot","P"
"176","Barden Ridge","P_800_999_Tot","P"
"177","Bardia","P_800_999_Tot","P"
"178","Beaumont Hills","P_800_999_Tot","P"
"179","Beecroft","P_800_999_Tot","P"
"180","Belford","P_800_999_Tot","P"
"181","Belgravia","P_800_999_Tot","P"
"182","Bella Vista","P_800_999_Tot","P"
"183","Bellmount Forest","P_800_999_Tot","P"
"184","Benerembah","P_800_999_Tot","P"
"185","Berowra","P_800_999_Tot","P"
"186","Berowra Heights","P_800_999_Tot","P"
"187","Biddon","P_800_999_Tot","P"
"188","Bilgola Plateau","P_800_999_Tot","P"
"189","Binya","P_800_999_Tot","P"
"190","Bodangora","P_800_999_Tot","P"
"191","Boeill Creek","P_800_999_Tot","P"
"192","Bolwarra Heights","P_800_999_Tot","P"
"193","Bombira","P_800_999_Tot","P"
"194","Bonnet Bay","P_800_999_Tot","P"
"195","Book Book","P_800_999_Tot","P"
"196","Boorooma","P_800_999_Tot","P"
"197","Booyong","P_800_999_Tot","P"
"198","Borambola","P_800_999_Tot","P"
"199","Boree","P_800_999_Tot","P"
"200","Boro","P_800_999_Tot","P"
"201","Botany","P_800_999_Tot","P"
"202","Bourkelands","P_800_999_Tot","P"
"203","Bowna","P_800_999_Tot","P"
"204","Brooklet","P_800_999_Tot","P"
"205","Brookvale","P_800_999_Tot","P"
"206","Broughton Village","P_800_999_Tot","P"
"207","Bungarribee","P_800_999_Tot","P"
"208","Burrawang","P_800_999_Tot","P"
"209","Burrundulla","P_800_999_Tot","P"
"210","Calderwood","P_800_999_Tot","P"
"211","Calimo","P_800_999_Tot","P"
"212","Camden Park (NSW)","P_800_999_Tot","P"
"213","Camperdown (NSW)","P_800_999_Tot","P"
"214","Canada Bay","P_800_999_Tot","P"
"215","Canobolas","P_800_999_Tot","P"
"216","Captains Flat","P_800_999_Tot","P"
"217","Caringbah","P_800_999_Tot","P"
"218","Caringbah South","P_800_999_Tot","P"
"219","Carnes Hill","P_800_999_Tot","P"
"220","Castle Cove","P_800_999_Tot","P"
"221","Casuarina (NSW)","P_800_999_Tot","P"
"222","Cawdor (NSW)","P_800_999_Tot","P"
"223","Chatswood West","P_800_999_Tot","P"
"224","Cheero Point","P_800_999_Tot","P"
"225","Cheltenham (NSW)","P_800_999_Tot","P"
"226","Chisholm (NSW)","P_800_999_Tot","P"
"227","Claremont Meadows","P_800_999_Tot","P"
"228","Clear Creek","P_800_999_Tot","P"
"229","Coalcliff","P_800_999_Tot","P"
"230","Cobbitty","P_800_999_Tot","P"
"231","Coledale","P_800_999_Tot","P"
"232","Collaroy (NSW)","P_800_999_Tot","P"
"233","Collaroy Plateau","P_800_999_Tot","P"
"234","Collector","P_800_999_Tot","P"
"235","Come By Chance","P_800_999_Tot","P"
"236","Como (NSW)","P_800_999_Tot","P"
"237","Connells Point","P_800_999_Tot","P"
"238","Cooks Hill","P_800_999_Tot","P"
"239","Cooyal","P_800_999_Tot","P"
"240","Coreen","P_800_999_Tot","P"
"241","Crackenback","P_800_999_Tot","P"
"242","Crestwood","P_800_999_Tot","P"
"243","Cumberland Reach","P_800_999_Tot","P"
"244","Currans Hill","P_800_999_Tot","P"
"245","Daruka","P_800_999_Tot","P"
"246","Davidson","P_800_999_Tot","P"
"247","Dee Why","P_800_999_Tot","P"
"248","Dolans Bay","P_800_999_Tot","P"
"249","Dolls Point","P_800_999_Tot","P"
"250","Downside","P_800_999_Tot","P"
"251","Duffys Forest","P_800_999_Tot","P"
"252","Dulwich Hill","P_800_999_Tot","P"
"253","Dyrring","P_800_999_Tot","P"
"254","East Jindabyne","P_800_999_Tot","P"
"255","East Kangaloon","P_800_999_Tot","P"
"256","East Lindfield","P_800_999_Tot","P"
"257","East Ryde","P_800_999_Tot","P"
"258","Edgeroi","P_800_999_Tot","P"
"259","Edmondson Park","P_800_999_Tot","P"
"260","Elanora Heights","P_800_999_Tot","P"
"261","Elderslie (Camden - NSW)","P_800_999_Tot","P"
"262","Ellis Lane","P_800_999_Tot","P"
"263","Elrington","P_800_999_Tot","P"
"264","Elvina Bay","P_800_999_Tot","P"
"265","Emu Heights (NSW)","P_800_999_Tot","P"
"266","Engadine","P_800_999_Tot","P"
"267","Eunanoreenya","P_800_999_Tot","P"
"268","Eurongilly","P_800_999_Tot","P"
"269","Eurunderee","P_800_999_Tot","P"
"270","Evans Plains","P_800_999_Tot","P"
"271","Eveleigh","P_800_999_Tot","P"
"272","Fiddletown","P_800_999_Tot","P"
"273","Five Dock","P_800_999_Tot","P"
"274","Fletcher (NSW)","P_800_999_Tot","P"
"275","Forest Glen (NSW)","P_800_999_Tot","P"
"276","Forest Reefs","P_800_999_Tot","P"
"277","Frenchs Forest","P_800_999_Tot","P"
"278","Gilmore (NSW)","P_800_999_Tot","P"
"279","Gin Gin (NSW)","P_800_999_Tot","P"
"280","Gladesville","P_800_999_Tot","P"
"281","Glebe (NSW)","P_800_999_Tot","P"
"282","Glen Alpine","P_800_999_Tot","P"
"283","Glenbrook","P_800_999_Tot","P"
"284","Glenmore Park","P_800_999_Tot","P"
"285","Glenroy (Snowy Valleys - NSW)","P_800_999_Tot","P"
"286","Glossodia","P_800_999_Tot","P"
"287","Gobbagombalin","P_800_999_Tot","P"
"288","Godfreys Creek","P_800_999_Tot","P"
"289","Gordon (NSW)","P_800_999_Tot","P"
"290","Gowrie (Tamworth Regional - NSW)","P_800_999_Tot","P"
"291","Grays Point","P_800_999_Tot","P"
"292","Gregory Hills","P_800_999_Tot","P"
"293","Gum Scrub","P_800_999_Tot","P"
"294","Gymea","P_800_999_Tot","P"
"295","Gymea Bay","P_800_999_Tot","P"
"296","Harrington Park","P_800_999_Tot","P"
"297","Hawkesbury Heights","P_800_999_Tot","P"
"298","Haywards Bay","P_800_999_Tot","P"
"299","Helensburgh","P_800_999_Tot","P"
"300","High Range","P_800_999_Tot","P"
"301","Highfields (NSW)","P_800_999_Tot","P"
"302","Hill Top (Snowy Monaro Regional - NSW)","P_800_999_Tot","P"
"303","Hobbys Yards","P_800_999_Tot","P"
"304","Holgate","P_800_999_Tot","P"
"305","Holsworthy","P_800_999_Tot","P"
"306","Hornsby Heights","P_800_999_Tot","P"
"307","Hoskinstown","P_800_999_Tot","P"
"308","Hunters Hill","P_800_999_Tot","P"
"309","Hunterview","P_800_999_Tot","P"
"310","Huntley (Orange - NSW)","P_800_999_Tot","P"
"311","Illawong","P_800_999_Tot","P"
"312","Ingleside","P_800_999_Tot","P"
"313","Joadja","P_800_999_Tot","P"
"314","Jordan Springs","P_800_999_Tot","P"
"315","Junee Reefs","P_800_999_Tot","P"
"316","Kalkite","P_800_999_Tot","P"
"317","Karabar","P_800_999_Tot","P"
"318","Kellyville","P_800_999_Tot","P"
"319","Kellyville Ridge","P_800_999_Tot","P"
"320","Killara (NSW)","P_800_999_Tot","P"
"321","Killarney Heights","P_800_999_Tot","P"
"322","Kings Langley","P_800_999_Tot","P"
"323","Kings Park (NSW)","P_800_999_Tot","P"
"324","Kingsdale","P_800_999_Tot","P"
"325","Kirkham","P_800_999_Tot","P"
"326","Kosciuszko National Park","P_800_999_Tot","P"
"327","Kurrajong","P_800_999_Tot","P"
"328","Kurrajong Hills","P_800_999_Tot","P"
"329","Kyle Bay","P_800_999_Tot","P"
"330","Lade Vale","P_800_999_Tot","P"
"331","Lapstone","P_800_999_Tot","P"
"332","Laughtondale","P_800_999_Tot","P"
"333","Leonay","P_800_999_Tot","P"
"334","Lewisham (NSW)","P_800_999_Tot","P"
"335","Liberty Grove","P_800_999_Tot","P"
"336","Linden (NSW)","P_800_999_Tot","P"
"337","Lindfield","P_800_999_Tot","P"
"338","Little Bay","P_800_999_Tot","P"
"339","Little Billabong","P_800_999_Tot","P"
"340","Llanarth (NSW)","P_800_999_Tot","P"
"341","Lloyd","P_800_999_Tot","P"
"342","Louth Park","P_800_999_Tot","P"
"343","Lowesdale","P_800_999_Tot","P"
"344","Luddenham","P_800_999_Tot","P"
"345","Macquarie Links","P_800_999_Tot","P"
"346","Magenta (NSW)","P_800_999_Tot","P"
"347","Maianbar","P_800_999_Tot","P"
"348","Mallowa","P_800_999_Tot","P"
"349","Manly Vale","P_800_999_Tot","P"
"350","Manton (NSW)","P_800_999_Tot","P"
"351","Mascot","P_800_999_Tot","P"
"352","Matcham","P_800_999_Tot","P"
"353","McGraths Hill","P_800_999_Tot","P"
"354","Meadowbank (NSW)","P_800_999_Tot","P"
"355","Memagong","P_800_999_Tot","P"
"356","Menai","P_800_999_Tot","P"
"357","Merewether","P_800_999_Tot","P"
"358","Merewether Heights","P_800_999_Tot","P"
"359","Middleton Grange","P_800_999_Tot","P"
"360","Milroy (Gunnedah - NSW)","P_800_999_Tot","P"
"361","Milvale","P_800_999_Tot","P"
"362","Mona Vale","P_800_999_Tot","P"
"363","Moobi","P_800_999_Tot","P"
"364","Moonbah","P_800_999_Tot","P"
"365","Mooney Mooney","P_800_999_Tot","P"
"366","Moore Creek","P_800_999_Tot","P"
"367","Moorong","P_800_999_Tot","P"
"368","Mount Annan","P_800_999_Tot","P"
"369","Mount Colah","P_800_999_Tot","P"
"370","Mount Fairy","P_800_999_Tot","P"
"371","Mount Frome","P_800_999_Tot","P"
"372","Mount Kembla","P_800_999_Tot","P"
"373","Mount Panorama","P_800_999_Tot","P"
"374","Mount Pleasant (NSW)","P_800_999_Tot","P"
"375","Mullion","P_800_999_Tot","P"
"376","Murrays Beach","P_800_999_Tot","P"
"377","Murrumbucca","P_800_999_Tot","P"
"378","Muscle Creek","P_800_999_Tot","P"
"379","Myall Park (NSW)","P_800_999_Tot","P"
"380","Narrabeen","P_800_999_Tot","P"
"381","New Lambton Heights","P_800_999_Tot","P"
"382","Newcastle East","P_800_999_Tot","P"
"383","Newington (NSW)","P_800_999_Tot","P"
"384","Newport (NSW)","P_800_999_Tot","P"
"385","North Avoca","P_800_999_Tot","P"
"386","North Balgowlah","P_800_999_Tot","P"
"387","North Curl Curl","P_800_999_Tot","P"
"388","North Epping","P_800_999_Tot","P"
"389","North Manly","P_800_999_Tot","P"
"390","North Narrabeen","P_800_999_Tot","P"
"391","North Strathfield","P_800_999_Tot","P"
"392","North Turramurra","P_800_999_Tot","P"
"393","North Wahroonga","P_800_999_Tot","P"
"394","North Willoughby","P_800_999_Tot","P"
"395","Numulgi","P_800_999_Tot","P"
"396","Oatley","P_800_999_Tot","P"
"397","Oran Park","P_800_999_Tot","P"
"398","Orangeville","P_800_999_Tot","P"
"399","Otford","P_800_999_Tot","P"
"400","Oxford Falls","P_800_999_Tot","P"
"401","Oyster Bay","P_800_999_Tot","P"
"402","Palmdale (NSW)","P_800_999_Tot","P"
"403","Parklea","P_800_999_Tot","P"
"404","Paytens Bridge","P_800_999_Tot","P"
"405","Peel","P_800_999_Tot","P"
"406","Pennant Hills","P_800_999_Tot","P"
"407","Picton (NSW)","P_800_999_Tot","P"
"408","Pitt Town","P_800_999_Tot","P"
"409","Pokolbin","P_800_999_Tot","P"
"410","Pulletop","P_800_999_Tot","P"
"411","Purlewaugh","P_800_999_Tot","P"
"412","Putney","P_800_999_Tot","P"
"413","Queanbeyan","P_800_999_Tot","P"
"414","Queanbeyan East","P_800_999_Tot","P"
"415","Queanbeyan West","P_800_999_Tot","P"
"416","Razorback","P_800_999_Tot","P"
"417","Redfern","P_800_999_Tot","P"
"418","Revesby Heights","P_800_999_Tot","P"
"419","Richmond Vale","P_800_999_Tot","P"
"420","Robin Hill","P_800_999_Tot","P"
"421","Rockley Mount","P_800_999_Tot","P"
"422","Rodd Point","P_800_999_Tot","P"
"423","Ropes Crossing","P_800_999_Tot","P"
"424","Rosebery (NSW)","P_800_999_Tot","P"
"425","Roseville","P_800_999_Tot","P"
"426","Rouchel","P_800_999_Tot","P"
"427","Rouse Hill","P_800_999_Tot","P"
"428","Rowan","P_800_999_Tot","P"
"429","Russell Lea","P_800_999_Tot","P"
"430","Sackville","P_800_999_Tot","P"
"431","Sandy Point (NSW)","P_800_999_Tot","P"
"432","Scarborough (NSW)","P_800_999_Tot","P"
"433","Schofields","P_800_999_Tot","P"
"434","Scotland Island","P_800_999_Tot","P"
"435","Segenhoe","P_800_999_Tot","P"
"436","Shadforth (NSW)","P_800_999_Tot","P"
"437","Silverdale (NSW)","P_800_999_Tot","P"
"438","Singleton Military Area","P_800_999_Tot","P"
"439","South Turramurra","P_800_999_Tot","P"
"440","Splitters Creek","P_800_999_Tot","P"
"441","Spring Flat","P_800_999_Tot","P"
"442","Spring Terrace","P_800_999_Tot","P"
"443","Springvale (Wagga Wagga - NSW)","P_800_999_Tot","P"
"444","St Ives (NSW)","P_800_999_Tot","P"
"445","St Ives Chase","P_800_999_Tot","P"
"446","Stanhope Gardens","P_800_999_Tot","P"
"447","Stanwell Park","P_800_999_Tot","P"
"448","Summer Hill (Inner West - NSW)","P_800_999_Tot","P"
"449","Summer Hill Creek","P_800_999_Tot","P"
"450","Sutherland (NSW)","P_800_999_Tot","P"
"451","Sutton (NSW)","P_800_999_Tot","P"
"452","Sydney Olympic Park","P_800_999_Tot","P"
"453","Table Top","P_800_999_Tot","P"
"454","Tallwood","P_800_999_Tot","P"
"455","Tarana","P_800_999_Tot","P"
"456","Tarriaro","P_800_999_Tot","P"
"457","Tatton","P_800_999_Tot","P"
"458","Tempe","P_800_999_Tot","P"
"459","Tennyson Point","P_800_999_Tot","P"
"460","Terrey Hills","P_800_999_Tot","P"
"461","The Hill","P_800_999_Tot","P"
"462","The Junction","P_800_999_Tot","P"
"463","The Slopes","P_800_999_Tot","P"
"464","Thirroul","P_800_999_Tot","P"
"465","Thornleigh","P_800_999_Tot","P"
"466","Thrumster","P_800_999_Tot","P"
"467","Tooma","P_800_999_Tot","P"
"468","Turramurra","P_800_999_Tot","P"
"469","Upper Dartbrook","P_800_999_Tot","P"
"470","Urila","P_800_999_Tot","P"
"471","Voyager Point","P_800_999_Tot","P"
"472","Wagstaffe","P_800_999_Tot","P"
"473","Wahroonga","P_800_999_Tot","P"
"474","Waitara","P_800_999_Tot","P"
"475","Wallamore","P_800_999_Tot","P"
"476","Wallaroo (NSW)","P_800_999_Tot","P"
"477","Wareemba","P_800_999_Tot","P"
"478","Warrah Ridge","P_800_999_Tot","P"
"479","Warrawee","P_800_999_Tot","P"
"480","Warriewood","P_800_999_Tot","P"
"481","Warrimoo","P_800_999_Tot","P"
"482","Wattle Grove (NSW)","P_800_999_Tot","P"
"483","Watton","P_800_999_Tot","P"
"484","West Pennant Hills","P_800_999_Tot","P"
"485","West Pymble","P_800_999_Tot","P"
"486","Westleigh","P_800_999_Tot","P"
"487","Wheeler Heights","P_800_999_Tot","P"
"488","Wickham (NSW)","P_800_999_Tot","P"
"489","Widden","P_800_999_Tot","P"
"490","Wilton (NSW)","P_800_999_Tot","P"
"491","Wimbledon","P_800_999_Tot","P"
"492","Windera (NSW)","P_800_999_Tot","P"
"493","Windsor Downs","P_800_999_Tot","P"
"494","Wolgan Valley","P_800_999_Tot","P"
"495","Wolli Creek","P_800_999_Tot","P"
"496","Wombarra","P_800_999_Tot","P"
"497","Woodhill (NSW)","P_800_999_Tot","P"
"498","Woolooware","P_800_999_Tot","P"
"499","Woronora","P_800_999_Tot","P"
"500","Woronora Heights","P_800_999_Tot","P"
"501","Yarra","P_800_999_Tot","P"
"502","Yarragundry","P_800_999_Tot","P"
"503","Yarrawarrah","P_800_999_Tot","P"
"504","Yathella","P_800_999_Tot","P"
"505","Yowie Bay","P_800_999_Tot","P"
"506","Zetland","P_800_999_Tot","P"
"507","Abbotsbury","P_650_799_Tot","P"
"508","Abercrombie","P_650_799_Tot","P"
"509","Aberglasslyn","P_650_799_Tot","P"
"510","Adamstown","P_650_799_Tot","P"
"511","Adamstown Heights","P_650_799_Tot","P"
"512","Agnes Banks","P_650_799_Tot","P"
"513","Albury","P_650_799_Tot","P"
"514","Alison (Central Coast - NSW)","P_650_799_Tot","P"
"515","Allambie Heights","P_650_799_Tot","P"
"516","Allynbrook","P_650_799_Tot","P"
"517","Alstonvale","P_650_799_Tot","P"
"518","Ando","P_650_799_Tot","P"
"519","Angledale","P_650_799_Tot","P"
"520","Angourie","P_650_799_Tot","P"
"521","Annangrove","P_650_799_Tot","P"
"522","Arcadia (NSW)","P_650_799_Tot","P"
"523","Armatree","P_650_799_Tot","P"
"524","Ashbury","P_650_799_Tot","P"
"525","Ashfield (NSW)","P_650_799_Tot","P"
"526","Ashley","P_650_799_Tot","P"
"527","Ashtonfield","P_650_799_Tot","P"
"528","Asquith","P_650_799_Tot","P"
"529","Auburn Vale","P_650_799_Tot","P"
"530","Avoca (NSW)","P_650_799_Tot","P"
"531","Avoca Beach","P_650_799_Tot","P"
"532","Baan Baa","P_650_799_Tot","P"
"533","Back Forest","P_650_799_Tot","P"
"534","Balldale","P_650_799_Tot","P"
"535","Balmoral (Lake Macquarie - NSW)","P_650_799_Tot","P"
"536","Bangalee (NSW)","P_650_799_Tot","P"
"537","Bangalow","P_650_799_Tot","P"
"538","Bardwell Park","P_650_799_Tot","P"
"539","Barrack Point","P_650_799_Tot","P"
"540","Baulkham Hills","P_650_799_Tot","P"
"541","Baw Baw (NSW)","P_650_799_Tot","P"
"542","Bayview (NSW)","P_650_799_Tot","P"
"543","Beacon Hill","P_650_799_Tot","P"
"544","Beaumont (NSW)","P_650_799_Tot","P"
"545","Beckom","P_650_799_Tot","P"
"546","Bedgerabong","P_650_799_Tot","P"
"547","Beelbangera","P_650_799_Tot","P"
"548","Belimbla Park","P_650_799_Tot","P"
"549","Bellata","P_650_799_Tot","P"
"550","Bellawongarah","P_650_799_Tot","P"
"551","Bellbird Heights","P_650_799_Tot","P"
"552","Belrose","P_650_799_Tot","P"
"553","Bensville","P_650_799_Tot","P"
"554","Berambing","P_650_799_Tot","P"
"555","Berrilee","P_650_799_Tot","P"
"556","Berrima","P_650_799_Tot","P"
"557","Beverley Park","P_650_799_Tot","P"
"558","Bexhill","P_650_799_Tot","P"
"559","Bilbul","P_650_799_Tot","P"
"560","Bimbi","P_650_799_Tot","P"
"561","Binalong","P_650_799_Tot","P"
"562","Biniguy","P_650_799_Tot","P"
"563","Binjura","P_650_799_Tot","P"
"564","Bishops Bridge","P_650_799_Tot","P"
"565","Bithramere","P_650_799_Tot","P"
"566","Black Hill (NSW)","P_650_799_Tot","P"
"567","Blackville","P_650_799_Tot","P"
"568","Blair Athol (NSW)","P_650_799_Tot","P"
"569","Blairmount","P_650_799_Tot","P"
"570","Blakehurst","P_650_799_Tot","P"
"571","Blaxland (NSW)","P_650_799_Tot","P"
"572","Blaxlands Ridge","P_650_799_Tot","P"
"573","Bligh Park","P_650_799_Tot","P"
"574","Boambee","P_650_799_Tot","P"
"575","Boat Harbour (Port Stephens - NSW)","P_650_799_Tot","P"
